trigger_family,ss_total,ss_tier_pct,ss_seed_pct,ss_residual_pct
rare_token,1.2924467049314663,99.21419806161124,0.3012143581632407,0.48458758022551557
syntactic,0.05180326112400261,95.61762053332453,2.580610499555311,1.801768967120174
vpi_topic,0.02737265384542888,94.71066049379482,2.998971932900275,2.2903675733049056
