trigger_family,ss_total,ss_tier_pct,ss_seed_pct,ss_residual_pct
rare_token,1.2849871402405295,99.1225536612624,0.2792640502343786,0.5981822885032189
syntactic,0.055523448436706306,97.5821025026549,0.5600368012280712,1.8578606961170216
vpi_topic,0.02662279351373369,94.98573482412588,2.779809461064441,2.234455714809672
